CustomerKey|SalesAmount|Awarded|PointAwardedinReturnTrnx|Used|TotalAwarded|TotalUsed|JuneEndUsed|DecEndUsed|PointUsageinCampaignPeriods
10879|869,84|4,3499|0|0|4,3499|0|0|0|0
10882|29,99|0,3|0|0|0,3|0|0|0|0
10883|486,92|3,67|0|0|3,67|0|0|0|0
10887|2876,77|23,58|0|15,15|23,58|15,15|0|0|0
10888|308,97|2,91|0|0|2,91|0|0|0|0
10889|663,77|2,74|0|0|2,74|0|0|0|0
10890|923,41|6,56|0|0|6,56|0|0|0|0
10892|379,93|5,7|0|0|5,7|0|0|0|0
10893|1608,13|11,6899|0|0|11,6899|0|0|0|0
10894|1307,69|6,54|0|0|6,54|0|0|0|0
10896|1456,88|39,3999|0|0|39,3999|0|0|0|0
10897|609,75|3,05|0|0|3,05|0|0|0|0
10900|399,88|2|0|0|2|0|0|0|0
10903|69,99|0,35|0|0|0,35|0|0|0|0
10906|4945,34|82,73|0|0|82,73|0|0|0|0
10909|439,89|2,2|0|0|2,2|0|0|0|0
10912|6010,25|33,4103|0|0|33,4103|0|0|0|0
10913|9038,26|57,0899|0|0|57,0899|0|0|0|0
10917|949,85|6,55|0|0|6,55|0|0|0|0
10919|229,89|1,15|0|0|1,15|0|0|0|0
10920|1738,42|12,27|0|6,26|12,27|6,26|6,26|0|1
10923|899,71|4,4999|0|0|4,4999|0|0|0|0
10927|126,47|1,01|0|0|1,01|0|0|0|0
10928|2590,03|18,7098|0|0|18,7098|0|0|0|0
10929|2569,41|18,74|0|12,7|18,74|12,7|0|0|0
10931|69,99|0,35|0|0|0,35|0|0|0|0
10933|2854|26,0501|0|24,05|26,0501|24,05|0|0|0
10939|448,4|3,33|0|0|3,33|0|0|0|0
10940|1505,68|9,58|0|0|9,58|0|0|0|0
10941|385,96|1,9298|0|0|1,9298|0|0|0|0
10942|355,1|3,55|0|0|3,55|0|0|0|0
10943|297,97|1,49|0|0|1,49|0|0|0|0
10944|1708,64|11,6|0|0|11,6|0|0|0|0
10945|319,98|1,6|0|0|1,6|0|0|0|0
10947|1446,89|9,4298|0|0|9,4298|0|0|0|0
10949|256,44|2,7101|0|0|2,7101|0|0|0|0
10950|279,94|1,4|0|0|1,4|0|0|0|0
10951|2298,11|15,18|0|0|15,18|0|0|0|0
10954|2482,11|14,9099|0|0|14,9099|0|0|0|0
10955|188,96|1,89|0|0|1,89|0|0|0|0
10956|1214,83|8,7299|0|0|8,7299|0|0|0|0
10957|189,95|0,95|0|0|0,95|0|0|0|0
10959|109,95|1,1|0|0|1,1|0|0|0|0
10960|4950,93|33,32|0|0|33,32|0|0|0|0
10961|7670,03|75,9599|0|0|75,9599|0|0|0|0
10965|1340,5|6,6998|0|0|6,6998|0|0|0|0
10968|2858,69|22,4004|0|0|22,4004|0|0|0|0
10970|181,63|0,9|0|0|0,9|0|0|0|0
10972|316,98|2,1702|0|0|2,1702|0|0|0|0
10975|599,81|4,65|0|0|4,65|0|0|0|0
10976|1349,7|6,86|0|0|6,86|0|0|0|0
10978|6732,24|41,4697|0|26,66|41,4697|26,66|0|0|0
10980|1546,71|7,7398|0|5,3999|7,7398|5,3999|0|0|0
10985|1160,81|11,61|0|0|11,61|0|0|0|0
10986|379,93|2,55|0|0|2,55|0|0|0|0
10987|1954,58|10,1801|0|6,93|10,1801|6,93|0|6,93|1
10988|499,96|2,4999|0|0|2,4999|0|0|0|0
10991|789,74|7,8998|0|0|7,8998|0|0|0|0
10994|202,46|1,01|0|0|1,01|0|0|0|0
10995|489,77|2,4501|0|0|2,4501|0|0|0|0
10998|1657,41|10,6101|0|0|10,6101|0|0|0|0
10999|6526,86|55,0601|0|41,11|55,0601|41,11|0|41,11|1
11000|6957,21|34,8|0|0|34,8|0|0|0|0
11003|2169,18|16,0399|0|0|16,0399|0|0|0|0
11004|2591,5|13,5396|0|0|13,5396|0|0|0|0
11006|1349,43|7,3901|0|0|7,3901|0|0|0|0
11009|7722,77|43,0998|0|35,52|43,0998|35,52|0|0|0
11011|2623,57|17,9698|0|7,0001|17,9698|7,0001|0|0|0
11012|275,28|1,3801|0|0|1,3801|0|0|0|0
11015|7470,85|44,5296|0|0|44,5296|0|0|0|0
11016|707,75|6,44|0|0|6,44|0|0|0|0
11017|313,88|1,57|0|0|1,57|0|0|0|0
11020|199,95|1|0|0|1|0|0|0|0
11023|79,95|0,4|0|0|0,4|0|0|0|0
11024|9473,62|80,8695|0|35,9999|80,8695|35,9999|0|0|0
11026|104,96|0,52|0|0|0,52|0|0|0|0
11028|129,95|0,65|0|0|0,65|0|0|0|0
11029|1599,44|9,1497|0|0|9,1497|0|0|0|0
11030|542,38|3,4299|0|0|3,4299|0|0|0|0
11032|437,45|2,42|0|0|2,42|0|0|0|0
11033|2216,52|16,13|0|6,5801|16,13|6,5801|0|0|0
11034|497,81|2,48|0|0|2,48|0|0|0|0
11038|679,75|6,8|0|0|6,8|0|0|0|0
11039|1639,6|9,8802|0|0|9,8802|0|0|0|0
11042|2236,93|15,29|0|10|15,29|10|0|4|0,4
11043|2284,77|16,9899|0|0|16,9899|0|0|0|0
11044|412,22|4,12|0|0|4,12|0|0|0|0
11045|49,9|0,25|0|0|0,25|0|0|0|0
11050|7255,2|61,1901|0|47,5503|61,1901|47,5503|7,8601|15,3302|0,4877
11052|1135,02|9,19|0|0|9,19|0|0|0|0
11054|5714,48|91,3699|0|32,4501|91,3699|32,4501|0|19,0001|0,5855
11055|1289,71|5,9|0|0|5,9|0|0|0|0
11056|142,49|1,43|0|0|1,43|0|0|0|0
11058|419,78|2,0999|0|0|2,0999|0|0|0|0
11059|1092,74|6,8901|0|0|6,8901|0|0|0|0
11060|544,41|2,76|0|0|2,76|0|0|0|0
11061|2176,55|19,2802|0|0|19,2802|0|0|0|0
11062|842,15|8,0601|0|0|8,0601|0|0|0|0
11066|163,84|1,64|0|0|1,64|0|0|0|0
11067|3874,83|24,6|0|10,23|24,6|10,23|0|0|0
11068|359,93|1,8|0|0|1,8|0|0|0|0
11069|1370,97|6,8601|0|0|6,8601|0|0|0|0
11071|574,66|4,6999|0|0|4,6999|0|0|0|0
11075|119,99|0,6|0|0|0,6|0|0|0|0
11078|249,95|1,25|0|0|1,25|0|0|0|0
11079|1371,23|11,92|0|0|11,92|0|0|0|0
11081|259,9|1,3|0|0|1,3|0|0|0|0
11082|619,88|4,47|0|0|4,47|0|0|0|0
11083|3615,73|34,4699|0|33,3001|34,4699|33,3001|9,9|9,4|0,5795
11084|255,92|1,28|0|0|1,28|0|0|0|0
11087|685,4|5,39|0|0|5,39|0|0|0|0
11088|2351,42|15,21|0|0|15,21|0|0|0|0
11090|619,84|3,8|0|0|3,8|0|0|0|0
11092|479,93|2,4|0|0|2,4|0|0|0|0
11096|1602,32|13,2198|0|0|13,2198|0|0|0|0
11097|1156,2|8,8001|0|0|8,8001|0|0|0|0
11103|1117,45|5,59|0|0|5,59|0|0|0|0
11107|275,87|1,45|0|0|1,45|0|0|0|0
11110|249,99|2,5|0|0|2,5|0|0|0|0
11112|3396,64|17,0298|0|0|17,0298|0|0|0|0
11113|1503,78|8,0199|0|0|8,0199|0|0|0|0
11114|1936,99|9,6901|0|0|9,6901|0|0|0|0
11115|1531,56|7,73|0|0|7,73|0|0|0|0
11116|4700,38|25,5599|0|0|25,5599|0|0|0|0
11117|9142,29|67,7395|0|0|67,7395|0|0|0|0
11119|469,79|3,1501|0|0|3,1501|0|0|0|0
11120|451,89|2,2599|0|0|2,2599|0|0|0|0
11121|1906|15,39|0|11,93|15,39|11,93|0|11,93|1
11123|630,72|6,3098|0|5,9999|6,3098|5,9999|0|0|0
11124|499,44|3,21|0|0|3,21|0|0|0|0
11125|1336,21|13,3702|0|12,88|13,3702|12,88|0|0|0
11127|99,9|0,5|0|0|0,5|0|0|0|0
11132|7072,64|64,2098|0|48|64,2098|48|0|16|0,3333
11133|369,77|0,7999|0|0|0,7999|0|0|0|0
11135|3413,19|17,4897|0|16,61|17,4897|16,61|0|16,61|1
11137|2702,31|16,9799|0|9,3799|16,9799|9,3799|0|0|0
11139|1834,89|12,7399|0|0|12,7399|0|0|0|0
11140|3617,7|26,6398|0|0|26,6398|0|0|0|0
11141|4417,74|27,4496|0|0|27,4496|0|0|0|0
11146|4428,41|24,5797|0|0|24,5797|0|0|0|0
11154|2951,98|12,7599|0|0|12,7599|0|0|0|0
11156|229,8|1,15|0|0|1,15|0|0|0|0
11157|199,8|1|0|0|1|0|0|0|0
11158|699,66|3,4902|0|0|3,4902|0|0|0|0
11159|16248,11|110,3496|0|102,4|110,3496|102,4|0|49,8|0,4863
11160|1214,43|12,1401|0|7,54|12,1401|7,54|0|0|0
11161|169,95|1,7|0|0|1,7|0|0|0|0
11162|49,99|0,25|0|0|0,25|0|0|0|0
11166|179,95|0|0|0|0|0|0|0|0
11167|1569,01|5,29|0|0|5,29|0|0|0|0
11168|951,31|4,75|0|0|4,75|0|0|0|0
11170|2899,76|21,0598|0|7|21,0598|7|0|0|0
11174|149,99|0,75|0|0|0,75|0|0|0|0
11175|2399,29|22,16|0|0|22,16|0|0|0|0
11179|159,98|0,8|0|0|0,8|0|0|0|0
11180|3597,63|32,7001|0|10,8301|32,7001|10,8301|0|0|0
11181|688,92|6,39|0|0|6,39|0|0|0|0
11184|350,72|1,7601|0|0|1,7601|0|0|0|0
11190|8065,3|62,46|0|16|62,46|16|0|0|0
11191|550,21|3,84|0|0|3,84|0|0|0|0
11193|950,61|6,4501|0|0|6,4501|0|0|0|0
11194|12268,38|106,2405|0|121|106,2405|121|0|14|0,1157
11195|9470,04|68,0598|0|41,68|68,0598|41,68|0|0|0
11196|49,9|0,25|0|0|0,25|0|0|0|0
11197|319,9|2,4|0|0|2,4|0|0|0|0
11200|155,94|0,78|0|0|0,78|0|0|0|0
11202|3762,2|27,0399|0|0|27,0399|0|0|0|0
11208|229,95|2,3|0|0|2,3|0|0|0|0
11210|239,79|1,1999|0|0|1,1999|0|0|0|0
11212|5643,31|31,27|0|0|31,27|0|0|0|0
11213|379,89|1,9|0|0|1,9|0|0|0|0
11214|757,95|3,79|0|0|3,79|0|0|0|0
11215|649,98|3,2499|0|0|3,2499|0|0|0|0
11217|1658,92|8,29|0|0|8,29|0|0|0|0
11219|159,92|0,8|0|0|0,8|0|0|0|0
11220|129,99|0,75|0|0|0,75|0|0|0|0
11221|3115,12|21,42|0|30,56|21,42|30,56|0|30,56|1
11223|1646,01|8,41|0|0|8,41|0|0|0|0
11224|975,63|6,4599|0|0|6,4599|0|0|0|0
11227|2720,03|19,1999|0|0|19,1999|0|0|0|0
11228|2278,67|17,53|0|45,76|17,53|45,76|0|15,4|0,3365
11229|5584,46|34,5098|0|0|34,5098|0|0|0|0
11234|249,95|2,5|0|0|2,5|0|0|0|0
11235|1064,57|9,0001|0|0|9,0001|0|0|0|0
11236|329,87|2,46|0|0|2,46|0|0|0|0
11237|139,95|0,7|0|0|0,7|0|0|0|0
11239|407,76|2,44|0|0|2,44|0|0|0|0
11240|2844,41|18,2402|0|0|18,2402|0|0|0|0
11243|7009,5|59,3997|0|54,02|59,3997|54,02|0|54,02|1
11244|1348,01|6,1199|0|0|6,1199|0|0|0|0
11245|1469,81|8,7401|0|0|8,7401|0|0|0|0
11246|94,99|0,95|0|0|0,95|0|0|0|0
11247|2671,26|18,6497|0|5,86|18,6497|5,86|0|0|0
11249|3081,56|17,6597|0|0|17,6597|0|0|0|0
11253|1299,31|8,48|0|5,57|8,48|5,57|0|5,57|1
11254|573,21|2,35|0|0|2,35|0|0|0|0
11255|2975,16|23,7797|0|17,6801|23,7797|17,6801|0|0|0
11256|1119,85|5,6|0|0|5,6|0|0|0|0
11257|346,39|1,7299|0|0|1,7299|0|0|0|0
11258|1670,9|9,2199|0|4,58|9,2199|4,58|0|0|0
11259|119,89|0,5999|0|0|0,5999|0|0|0|0
11260|6992,83|58,2499|0|0|58,2499|0|0|0|0
11263|235,44|2,05|0|0|2,05|0|0|0|0
11265|79,9|0,8|0|0|0,8|0|0|0|0
11266|1282,48|8,72|0|0|8,72|0|0|0|0
11269|8317,82|57,3296|0|25,69|57,3296|25,69|0|25,69|1
11271|743,12|7,4399|0|4,42|7,4399|4,42|0|0|0
11275|1548,27|9,8899|0|0|9,8899|0|0|0|0
11276|179,95|0,9|0|0|0,9|0|0|0|0
11277|1810,27|10,7799|0|0|10,7799|0|0|0|0
11278|1259,65|6,3|0|0|6,3|0|0|0|0
11285|3302,79|17,7102|0|0|17,7102|0|0|0|0
11288|569,75|2,85|0|0|2,85|0|0|0|0
11289|149,9|0,75|0|0|0,75|0|0|0|0
11292|169,95|0,85|0|0|0,85|0|0|0|0
11293|2290,24|18,75|0|35,56|18,75|35,56|0|35,56|1
11295|994,3|5,97|0|1,4|5,97|1,4|0|1,4|1
11301|1551,54|11,47|0|0|11,47|0|0|0|0
11302|2460,21|15,0603|0|8|15,0603|8|0|0|0
11303|1544,5|12,69|0|8,53|12,69|8,53|0|5,59|0,6553
11305|1003,16|5,02|0|0|5,02|0|0|0|0
11308|4512,68|22,5698|0|0|22,5698|0|0|0|0
11311|1689,8|13,7499|0|0|13,7499|0|0|0|0
11312|11561,43|78,5694|0|0|78,5694|0|0|0|0
11315|259,98|2,6001|0|0|2,6001|0|0|0|0
11316|175,92|1,7601|0|0|1,7601|0|0|0|0
11317|1264,82|9,7998|0|9,38|9,7998|9,38|9,38|0|1
11318|2300,6|18,8497|0|0|18,8497|0|0|0|0
11321|59,98|0,3|0|0|0,3|0|0|0|0
11324|2596,92|17,3698|0|0|17,3698|0|0|0|0
11326|688,09|4,08|0|0|4,08|0|0|0|0
11327|7695,24|55,3395|0|17,19|55,3395|17,19|0|17,19|1
11329|2278,87|16,8599|0|0|16,8599|0|0|0|0
11330|4778,24|41,7003|0|29,6699|41,7003|29,6699|0|0|0
11332|2733,12|20,18|0|0|20,18|0|0|0|0
11333|1966,09|9,83|0|0|9,83|0|0|0|0
11334|8914,26|53,2396|0|20,84|53,2396|20,84|0|0|0
11335|5542,39|40,0701|0|3,1499|40,0701|3,1499|0|0|0
11336|1074,26|5,37|0|0|5,37|0|0|0|0
11337|1051,86|10,52|0|7|10,52|7|0|0|0
11342|8040,48|75,0202|0|13,4|75,0202|13,4|0|0|0
11344|329,85|2,65|0|0|2,65|0|0|0|0
11345|625,29|3,1299|0|0|3,1299|0|0|0|0
11346|584,9|6,6|0|0|6,6|0|0|0|0
11347|416,74|2,08|0|0|2,08|0|0|0|0
11350|496,93|2,21|0|0|2,21|0|0|0|0
11352|379,8|3,8|0|0|3,8|0|0|0|0
11353|789,79|5,7201|0|0|5,7201|0|0|0|0
11354|9095,74|69,3801|0|0|69,3801|0|0|0|0
11358|682,19|5,82|0|0|5,82|0|0|0|0
11360|3226,58|21,27|0|20,17|21,27|20,17|0|5,67|0,2811
11361|6864,32|42,7795|0|26,68|42,7795|26,68|0|0|0
11364|1168,23|7,78|0|0|7,78|0|0|0|0
11365|309,87|1,55|0|0|1,55|0|0|0|0
11366|526,85|4,17|0|0|4,17|0|0|0|0
11367|1484,77|9,1099|0|0|9,1099|0|0|0|0
11368|645,8|6,46|0|0|6,46|0|0|0|0
11369|159,85|1,6|0|0|1,6|0|0|0|0
11370|574,33|2,87|0|2,99|2,87|2,99|0|0|0
11371|2221,39|16,2601|0|14,61|16,2601|14,61|0|14,61|1
11373|7917,22|59,4101|0|0|59,4101|0|0|0|0
11374|175,92|0,88|0|0|0,88|0|0|0|0
11375|2736,67|15,2503|0|2,29|15,2503|2,29|0|0|0
11378|569,85|2,8499|0|0|2,8499|0|0|0|0
11382|186,98|0,9401|0|0|0,9401|0|0|0|0
11383|321,87|1,61|0|0|1,61|0|0|0|0
11384|3690,05|24,17|0|0|24,17|0|0|0|0
11386|1923,99|11,1898|0|0|11,1898|0|0|0|0
11387|79,99|0,4|0|0|0,4|0|0|0|0
11390|2234,43|13,7299|0|0|13,7299|0|0|0|0
11391|1454,3|10|0|0|10|0|0|0|0
11394|2106,96|14,0298|0|10,65|14,0298|10,65|0|0|0
11396|409,89|2,05|0|0|2,05|0|0|0|0
11397|79,99|0,4|0|0|0,4|0|0|0|0
11399|1794,2|12,2698|0|11|12,2698|11|0|11|1
11402|3546,28|25,6999|0|0|25,6999|0|0|0|0
11404|1601,52|13,4698|0|25,4|13,4698|25,4|0|25,4|1
11407|398,89|3,99|0|0|3,99|0|0|0|0
11409|359,74|1,8|0|0|1,8|0|0|0|0
11414|219,97|1,1|0|0|1,1|0|0|0|0
11416|2284,89|21,2998|0|0|21,2998|0|0|0|0
11419|3925,2|20,5397|0|0|20,5397|0|0|0|0
11421|4046,13|24,0301|0|0|24,0301|0|0|0|0
11425|3657,33|25,4801|0|0|25,4801|0|0|0|0
11426|997,2|5,34|0|0|5,34|0|0|0|0
11427|139,95|0,7|0|0|0,7|0|0|0|0
11430|299,99|1,5|0|0|1,5|0|0|0|0
11431|259,93|1,6|0|0|1,6|0|0|0|0
11432|623,47|3,1201|0|0|3,1201|0|0|0|0
11436|3929,29|27,61|0|0|27,61|0|0|0|0
11439|1691,21|15,4201|0|0|15,4201|0|0|0|0
11441|6121,14|39,09|0|29,5901|39,09|29,5901|4,11|22,8401|0,9107
11443|267,13|1,3401|0|0|1,3401|0|0|0|0
11446|3761,37|25,4001|0|32,5401|25,4001|32,5401|0|8,9|0,2735
11448|932,56|4,65|0|0|4,65|0|0|0|0
11451|1091,09|9,64|0|0|9,64|0|0|0|0
11453|1759,74|12,0999|0|0|12,0999|0|0|0|0
11454|729,94|3,72|0|0|3,72|0|0|0|0
11457|5578,72|41,2401|0|0|41,2401|0|0|0|0
11459|728,82|5,35|0|0|5,35|0|0|0|0
11461|1364,19|8,0099|0|0|8,0099|0|0|0|0
11463|347,91|3,18|0|0|3,18|0|0|0|0
11464|1219,89|6,0999|0|0|6,0999|0|0|0|0
11473|239,92|1,2|0|0|1,2|0|0|0|0
11474|1292,27|9,73|0|14,9|9,73|14,9|0|4,9|0,3288
11476|2549,95|18,1901|0|0|18,1901|0|0|0|0
11477|149,95|0,75|0|0|0,75|0|0|0|0
11479|2604,76|14,78|0|28,8|14,78|28,8|0|28,8|1
11480|389,74|4,0202|0|0|4,0202|0|0|0|0
11482|1843,41|12,19|0|6,02|12,19|6,02|0|0|0
11484|1342,12|11,9701|0|0|11,9701|0|0|0|0
11487|1673,78|8,59|0|0|8,59|0|0|0|0
11488|2149,91|15,5599|0|0|15,5599|0|0|0|0
11489|169,9|0,85|0|0|0,85|0|0|0|0
11490|929,74|4,97|0|5,95|4,97|5,95|0|0|0
11493|2182,74|18,5499|0|0|18,5499|0|0|0|0
11495|479,93|3,65|0|0|3,65|0|0|0|0
11496|858,28|4,8601|0|0|4,8601|0|0|0|0
11498|334,58|1,67|0|0|1,67|0|0|0|0
11500|59,98|0,3|0|0|0,3|0|0|0|0
11502|392,16|3,9199|0|0|3,9199|0|0|0|0
11503|151,98|1,52|0|0|1,52|0|0|0|0
11505|2769,34|16,7499|0|0|16,7499|0|0|0|0
11507|550,37|2,75|0|0|2,75|0|0|0|0
11508|12143,37|80,42|0|71,5|80,42|71,5|16|21,82|0,5289
11509|1094,84|5,48|0|0|5,48|0|0|0|0
11510|1405,56|7,0403|0|0|7,0403|0|0|0|0
11512|2906,03|15,8102|0|0|15,8102|0|0|0|0
11515|406,97|3,46|0|0|3,46|0|0|0|0
11516|597,81|3,64|0|0|3,64|0|0|0|0
11523|467,86|2,34|0|0|2,34|0|0|0|0
11525|529,85|2,65|0|0|2,65|0|0|0|0
11527|2946,8|15,9103|0|5,2499|15,9103|5,2499|0|0|0
11528|6492,37|37,8697|0|29,98|37,8697|29,98|0|17,38|0,5797
11531|12152,24|91,5892|0|50,97|91,5892|50,97|50,97|0|1
11533|3263,44|25,2698|0|5,75|25,2698|5,75|0|5,75|1
11534|2079,39|11,2001|0|0|11,2001|0|0|0|0
11535|209,94|1,05|0|0|1,05|0|0|0|0
11538|1665,42|11,3698|0|4,0199|11,3698|4,0199|0|0|0
11539|2224,55|11,1199|0|0|11,1199|0|0|0|0
11541|1755,56|11,7699|0|9|11,7699|9|0|0|0
11543|1000,48|5,07|0|0|5,07|0|0|0|0
11547|279,94|1,3999|0|0|1,3999|0|0|0|0
11548|227,92|1,1399|0|0|1,1399|0|0|0|0
11549|1439,62|12,8|0|0|12,8|0|0|0|0
11550|217,89|1,0899|0|0|1,0899|0|0|0|0
11553|776,01|9,64|0|0|9,64|0|0|0|0
11554|5724,15|43,88|0|0|43,88|0|0|0|0
11555|6352,5|47,9297|0|26,43|47,9297|26,43|0|11,46|0,4335
11558|1272,25|6,3701|0|0|6,3701|0|0|0|0
11561|894,72|4,47|0|0|4,47|0|0|0|0
11562|259,84|1,3|0|0|1,3|0|0|0|0
11563|254,91|1,27|0|0|1,27|0|0|0|0
11567|303,97|3,04|0|0|3,04|0|0|0|0
11569|487,72|4,8799|0|0|4,8799|0|0|0|0
11570|3559,69|21,7398|0|10,96|21,7398|10,96|0|0|0
11577|319,94|1,6|0|0|1,6|0|0|0|0
11578|608,73|4,27|0|0|4,27|0|0|0|0
11580|543,34|2,72|0|0|2,72|0|0|0|0
11581|2468,58|12,46|0|0|12,46|0|0|0|0
11583|399,9|2|0|0|2|0|0|0|0
11584|1877,97|10,48|0|0|10,48|0|0|0|0
11587|953,78|6,2901|0|0|6,2901|0|0|0|0
11588|281,58|1,41|0|0|1,41|0|0|0|0
11593|732,27|3,66|0|0|3,66|0|0|0|0
11594|5111,91|38,5399|0|42,18|38,5399|42,18|0|0|0
11595|224,97|2,25|0|0|2,25|0|0|0|0
11598|403,94|2,02|0|0|2,02|0|0|0|0
11603|1500,72|12,1001|0|0|12,1001|0|0|0|0
11607|3513,54|22,85|0|0|22,85|0|0|0|0
11608|12455,3|61,8293|0|50,6798|61,8293|50,6798|21,8699|0|0,4315
11609|1989,14|14,15|0|0|14,15|0|0|0|0
11611|289,9|1,45|0|0|1,45|0|0|0|0
11612|239,85|1,2|0|0|1,2|0|0|0|0
11616|1667,68|9,6501|0|0|9,6501|0|0|0|0
11619|1130,98|7,75|0|0|7,75|0|0|0|0
11620|1405,9|9,26|0|0|9,26|0|0|0|0
11621|249,95|1,25|0|0|1,25|0|0|0|0
11624|10251,12|71,9798|0|17,0001|71,9798|17,0001|0|0|0
11626|212,72|2,13|0|0|2,13|0|0|0|0
11628|2400,5|18,3299|0|0|18,3299|0|0|0|0
11629|679,7|3,3999|0|0|3,3999|0|0|0|0
11630|1180,57|5,9003|0|0|5,9003|0|0|0|0
11636|668,98|6,69|0|0|6,69|0|0|0|0
11637|2147,32|13,5398|0|0|13,5398|0|0|0|0
11639|604,75|3,22|0|0|3,22|0|0|0|0
11640|1713,78|15,0401|0|9|15,0401|9|0|9|1
11641|729,85|3,65|0|0|3,65|0|0|0|0
11642|1979,35|11,0501|0|0|11,0501|0|0|0|0
11645|2144,75|15,5002|0|0|15,5002|0|0|0|0
11651|9084,62|66,4001|0|0|66,4001|0|0|0|0
11652|650,99|5,6101|0|0|5,6101|0|0|0|0
11653|5073,89|34,5901|0|22,35|34,5901|22,35|4,2|0|0,1879
11655|3452,48|21,9002|0|9,61|21,9002|9,61|9,61|0|1
11658|132,96|0,66|0|0|0,66|0|0|0|0
11659|382,67|2,98|0|0|2,98|0|0|0|0
11662|270,91|1,35|0|0|1,35|0|0|0|0
11663|13356,29|91,9096|0|38|91,9096|38|0|0|0
11667|433,81|2,83|0|0|2,83|0|0|0|0
11673|363,63|2,94|0|0|2,94|0|0|0|0
11679|179,95|0,9|0|0|0,9|0|0|0|0
11680|239,97|1,2|0|0|1,2|0|0|0|0
11681|2658,4|23,14|0|18,11|23,14|18,11|0|2,2|0,1214
11682|429,44|2,15|0|0|2,15|0|0|0|0
11683|1872,93|17,7301|0|8,26|17,7301|8,26|0|0|0
11684|734,91|3,67|0|0|3,67|0|0|0|0
11688|943,74|8,64|0|0|8,64|0|0|0|0
11692|271,92|2,72|0|0|2,72|0|0|0|0
11694|522,83|2,61|0|0|2,61|0|0|0|0
11695|503,95|2,52|0|0|2,52|0|0|0|0
11696|1554,43|8,52|0|0|8,52|0|0|0|0
11697|2770,16|18,4801|0|0|18,4801|0|0|0|0
11698|1377,15|8,93|0|0|8,93|0|0|0|0
11700|3070,3|30,71|0|0|30,71|0|0|0|0
11702|1129,68|6,4499|0|0|6,4499|0|0|0|0
11703|1298|8,0199|0|0|8,0199|0|0|0|0
11704|1941,97|9,8401|0|0|9,8401|0|0|0|0
11705|495,82|4,06|0|0|4,06|0|0|0|0
11707|1048,77|5,24|0|0|5,24|0|0|0|0
11708|3212,39|26,54|0|45,7|26,54|45,7|0|45,7|1
11709|1159,56|6,8|0|0|6,8|0|0|0|0
11710|4367,53|75,0699|0|0|75,0699|0|0|0|0
11711|412,35|2,06|0|0|2,06|0|0|0|0
11717|8064,73|47,1798|0|0|47,1798|0|0|0|0
11719|2921,88|63,9198|0|5,54|63,9198|5,54|0|0|0
11721|443,14|2,22|0|1,6499|2,22|1,6499|0|1,6499|1
11723|463,89|2,8099|0|0|2,8099|0|0|0|0
11724|4068,41|24,3797|0|12,08|24,3797|12,08|0|0|0
11725|99,99|0,5|0|0|0,5|0|0|0|0
11726|4646,35|34,5101|0|55,39|34,5101|55,39|4,53|0|0,0817
11728|409,79|2,05|0|0|2,05|0|0|0|0
11729|214,92|2,15|0|0|2,15|0|0|0|0
11732|294,35|2,95|0|0|2,95|0|0|0|0
11734|1323,51|11,7399|0|0|11,7399|0|0|0|0
11740|9697,04|78,6098|0|32,47|78,6098|32,47|0|0|0
11741|817,84|4,09|0|0|4,09|0|0|0|0
11743|199,89|1,5|0|0|1,5|0|0|0|0
11746|927,27|12,3299|0|0|12,3299|0|0|0|0
11749|169,95|1,7|0|0|1,7|0|0|0|0
11750|805,73|4,0299|0|0|4,0299|0|0|0|0
11753|721,69|3,6401|0|0|3,6401|0|0|0|0
11757|538,54|55,51|0|3,95|55,51|3,95|0|0|0
11758|1111,7|5,5599|0|0|5,5599|0|0|0|0
11759|7240,55|112,6797|0|88,79|112,6797|88,79|0|0|0
11760|924,6|7,7701|0|0|7,7701|0|0|0|0
11762|713,79|4,08|0|0|4,08|0|0|0|0
11763|495,54|2,48|0|0|2,48|0|0|0|0
11764|2663,7|22,1701|0|10,89|22,1701|10,89|0|10,89|1
11772|1679,14|16,8001|0|0|16,8001|0|0|0|0
11774|1689,69|7,45|0|0|7,45|0|0|0|0
11777|147,92|0,74|0|0|0,74|0|0|0|0
11779|529,89|2,65|0|0|2,65|0|0|0|0
11780|1924,64|12,7098|0|0|12,7098|0|0|0|0
11783|349,87|1,75|0|0|1,75|0|0|0|0
11785|4252,07|27,41|0|24,58|27,41|24,58|0|0|0
11787|1886,14|13,5499|0|6,7|13,5499|6,7|0|6,7|1
11789|803,73|4,04|0|0|4,04|0|0|0|0
11790|1330,6|11,13|0|0|11,13|0|0|0|0
11792|699,92|3,5|0|0|3,5|0|0|0|0
11793|2175,89|17,41|0|39|17,41|39|0|0|0
11794|1395,76|6,98|0|0|6,98|0|0|0|0
11795|47,97|0,2399|0|0|0,2399|0|0|0|0
11796|915,68|4,7101|0|0|4,7101|0|0|0|0
11797|386,86|3,87|0|0|3,87|0|0|0|0
11798|1006,86|6,07|0|0|6,07|0|0|0|0
11801|5943,66|45,1302|0|22,81|45,1302|22,81|0|0|0
11802|4440,96|26,6201|0|16,6|26,6201|16,6|0|0|0
11806|10987,36|86,3698|0|40,2599|86,3698|40,2599|0|0|0
11807|489,86|3,59|0|0|3,59|0|0|0|0
11809|426,46|2,6|0|0|2,6|0|0|0|0
11810|1355,73|6,7798|0|0|6,7798|0|0|0|0
11812|1893,98|16,9502|0|0|16,9502|0|0|0|0
