CustomerKey	MDAY_VISIT_L36M	FDAY_VISIT_L36M	BF_VISIT_L36M	VDAY_VISIT_L36M	BTS_VISIT_L36M	NY_VISIT_L36M
574985	1	2	0	0	0	2
461944	3	1	0	1	1	1
2068020	0	1	0	0	1	1
1529527	0	0	0	0	0	1
1068695	0	0	1	0	1	1
168156	1	1	0	1	1	0
1068549	0	0	0	1	0	0
2166062	0	0	0	1	0	0
2056682	0	0	0	1	0	0
385342	3	0	1	2	0	3
210821	0	0	0	0	0	1
650382	0	1	0	0	1	0
209616	0	0	0	0	1	0
715523	1	2	0	1	1	0
2200022	1	0	0	0	0	0
100236	0	1	0	0	0	0
146762	2	1	1	0	0	0
1091025	0	0	0	1	1	0
915299	1	1	0	0	0	1
267257	0	0	1	0	0	1
804714	0	1	1	0	0	0
969448	0	0	0	1	0	0
145680	0	0	0	1	0	0
706818	0	0	0	0	1	0
957964	1	0	0	0	0	0
155467	0	1	1	0	1	0
176861	0	1	0	0	0	0
2031435	0	0	0	0	1	0
163811	2	1	0	0	0	2
1502683	0	1	0	0	0	0
12473	0	0	0	0	0	1
657690	1	0	0	1	1	1
1021539	1	1	0	1	1	2
1424684	0	1	0	0	0	0
2182773	1	0	0	0	1	0
679828	0	0	0	0	1	0
556877	1	0	1	0	0	1
1288168	0	0	0	0	1	0
341449	1	1	1	0	0	2
2035265	1	0	2	0	0	1
2059822	0	0	0	1	0	0
795119	1	0	0	0	0	0
85812	0	0	0	0	1	0
873118	1	0	0	1	0	0
579691	1	0	0	0	0	0
1037191	0	1	1	0	0	0
73077	0	1	1	0	0	1
1008804	0	0	1	1	1	1
937944	0	1	0	0	0	1
1058439	2	0	0	1	1	0
691673	0	0	1	0	0	1
907101	2	0	0	0	0	1
699702	0	0	0	0	1	0
2056513	0	0	0	1	0	0
537003	0	1	0	0	0	0
713811	0	0	0	0	1	0
952053	0	1	0	0	0	0
2088186	0	0	0	0	1	0
749314	0	0	0	1	0	0
64564	0	0	0	0	0	1
804545	1	1	0	0	1	0
2276816	0	0	1	0	0	0
722516	0	0	1	1	1	0
2083526	2	1	0	0	1	1
307466	0	1	0	1	0	0
1225798	0	0	0	0	0	1
362697	1	0	1	0	1	0
370726	0	0	0	0	2	0
1403436	0	0	0	1	0	0
155298	1	0	1	0	2	0
80216	0	0	0	1	0	1
400487	3	1	2	1	0	1
432160	0	0	1	0	0	2
484274	1	1	1	1	1	2
2068335	0	0	0	0	0	1
510205	0	1	0	0	0	0
33721	0	1	1	0	1	0
2038574	0	1	1	1	1	2
302806	0	0	0	0	0	1
956713	0	0	1	0	0	1
816367	1	1	2	1	1	2
2004591	0	0	0	0	1	0
757873	0	0	0	0	2	0
928349	0	0	0	0	1	0
183493	0	1	0	0	0	0
866171	0	0	0	0	0	1
2040140	0	0	0	0	0	1
43316	1	0	0	1	0	0
484082	0	0	0	0	1	0
979043	0	0	0	0	1	0
115573	0	1	1	0	0	0
644325	0	0	1	0	0	0
825793	0	0	1	1	0	0
1154769	1	1	0	0	0	2
2147270	0	0	0	0	0	1
537195	0	1	0	0	0	0
802235	0	1	0	0	0	0
524460	0	2	1	0	0	1
2015414	0	1	0	0	0	0
58968	0	0	0	1	0	0
752623	1	1	1	1	2	1
474848	0	1	0	0	0	0
916696	0	1	0	0	0	0
2153012	0	0	0	0	0	1
973301	1	0	0	0	0	0
462834	2	1	2	0	0	1
894366	1	0	0	0	0	1
2147416	0	0	0	0	0	1
351044	0	1	1	0	2	1
665573	1	2	2	0	1	1
671315	1	0	0	0	0	0
1031964	0	1	1	0	1	0
2025839	0	0	1	0	0	0
1047616	1	1	2	0	1	0
742198	1	0	1	0	0	0
37720	0	0	0	0	1	0
2010187	0	0	0	0	0	1
2252259	0	0	0	0	1	0
444895	0	0	1	1	0	0
2126022	0	0	0	1	1	0
518065	0	1	0	0	0	0
22068	0	0	0	0	0	1
223725	0	1	0	0	0	0
124624	1	3	2	0	3	3
2130682	1	0	1	0	0	0
318289	1	1	0	0	0	0
999209	0	1	0	0	0	0
791810	0	1	1	0	0	0
92951	0	0	1	0	1	2
197794	0	0	1	0	0	0
1360940	0	0	1	0	0	1
174236	0	0	1	0	0	0
949597	1	0	0	0	0	0
686967	1	1	0	0	0	1
1462305	0	0	0	1	0	1
2291071	0	0	0	0	0	1
2042258	0	0	0	0	0	1
590514	0	0	0	0	1	0
2213072	0	1	0	0	0	0
103376	0	1	0	0	1	1
2207161	0	1	0	0	0	0
952199	0	1	0	0	0	0
755417	0	1	0	0	0	0
432352	0	1	1	0	1	0
16472	0	0	0	0	0	2
646037	0	1	0	0	0	0
1020457	0	1	0	0	0	0
29207	0	0	0	0	0	2
874200	2	1	0	1	1	1
181375	3	0	0	0	0	0
2280500	0	0	1	0	0	0
2126168	0	0	0	0	1	0
2019782	0	0	0	0	0	1
740080	0	0	0	0	1	0
392458	1	3	0	0	0	0
889537	0	0	0	0	1	0
27979	2	0	0	1	0	3
270051	2	1	0	1	2	0
1041705	0	1	0	0	1	0
950971	0	1	0	0	0	0
2082444	1	0	0	0	0	0
2141505	0	0	0	0	0	1
973447	1	0	0	0	0	0
31809	0	1	1	1	2	1
698620	0	0	0	1	0	0
676144	1	0	1	0	1	0
149556	1	2	1	0	2	0
2104920	0	0	0	1	0	0
712729	1	1	0	0	0	0
50455	0	2	2	0	0	0
852952	0	1	0	1	0	0
217814	1	0	0	0	0	1
822109	1	1	0	0	0	0
425213	1	1	0	0	0	0
743572	0	1	0	0	0	0
2095325	0	1	0	0	0	0
1426802	0	1	2	1	1	2
1062953	0	0	0	0	1	0
1051300	0	2	0	1	0	1
139961	1	0	1	3	1	0
512807	0	1	1	0	1	1
2083672	1	0	0	0	0	0
722324	0	2	0	0	0	0
678454	0	1	0	0	0	0
984954	0	1	1	2	0	1
127226	1	0	0	0	0	0
280476	0	0	0	0	0	1
2170576	0	0	0	1	0	0
809228	0	0	0	1	1	1
2248575	0	0	0	0	1	0
1313930	1	0	0	0	1	1
348396	0	1	0	0	0	0
240098	0	1	0	0	0	0
281558	1	0	0	0	2	1
735059	0	1	1	1	1	2
53057	0	3	2	0	2	2
467855	0	0	0	0	1	0
888309	0	0	0	0	1	0
2084754	1	1	0	0	0	0
406083	0	1	1	0	0	1
502728	0	0	0	0	0	1
117485	0	0	0	1	2	1
887227	0	0	0	0	1	0
405001	0	0	0	1	0	0
60880	0	0	0	1	0	0
2140277	0	0	0	1	0	0
51829	3	2	2	0	1	3
796685	0	0	2	0	1	1
2039948	0	0	0	0	0	1
962624	0	0	0	0	1	0
105978	0	1	0	0	0	0
74305	1	3	0	0	0	0
2248429	0	0	0	0	1	0
260310	0	0	0	0	1	0
489103	0	0	0	0	1	0
2215674	0	0	0	0	0	1
864605	0	0	0	1	0	0
908475	0	0	0	1	0	0
932033	0	0	1	0	0	0
467709	0	0	0	0	2	0
107060	0	0	0	0	0	1
1467326	0	0	1	0	0	0
2095179	0	1	0	0	0	0
380805	1	0	0	0	0	0
1566427	0	0	1	1	0	1
876802	0	0	0	0	1	0
633648	0	1	0	0	0	1
403281	1	0	0	0	1	1
6877	0	1	0	0	1	1
2008275	0	0	1	0	0	0
160127	1	0	0	0	0	0
427331	0	1	1	0	0	0
480398	0	1	0	0	0	0
2041030	0	0	0	0	0	1
2036516	0	0	1	0	0	1
647119	0	0	0	0	0	3
318973	0	1	0	1	0	0
1031280	0	1	0	0	0	0
129513	0	0	0	1	1	1
5649	1	1	0	0	1	1
103545	1	0	0	0	1	0
408877	0	0	0	1	1	0
2098863	0	1	0	0	0	0
1002893	1	1	0	1	0	0
34036	0	0	0	0	1	1
879029	0	3	0	0	0	0
2274758	0	0	1	0	0	0
556385	1	1	0	0	0	0
771813	0	0	2	0	0	1
170635	0	0	0	0	1	0
67996	2	1	2	1	0	2
80731	0	1	0	0	0	1
640787	0	0	0	1	2	1
2213241	0	1	0	0	0	0
710296	1	1	0	0	1	1
282594	0	1	0	0	1	0
777386	0	0	1	0	1	1
1015628	0	1	0	0	1	1
256626	1	0	0	0	0	1
2029354	0	1	0	0	0	2
380490	0	0	0	2	1	1
165062	1	0	0	1	0	0
332229	0	0	1	0	2	1
150761	2	1	0	0	0	2
2220380	0	0	0	0	1	0
352080	1	1	0	0	0	0
124793	1	2	2	2	2	3
2045029	0	0	0	0	0	1
136652	0	0	0	0	0	1
2301579	0	0	0	0	0	1
2122484	0	0	0	0	1	0
2136593	0	1	0	0	0	1
775583	0	0	1	0	0	0
87870	0	1	0	0	0	0
998173	0	1	0	0	0	0
12788	0	0	0	0	1	0
793061	0	1	0	0	0	0
466458	1	0	1	0	0	1
1024141	0	1	0	0	0	0
2230696	0	0	0	0	1	1
920128	0	0	0	0	0	2
228216	0	0	0	0	1	0
919298	2	2	1	1	2	1
974529	0	1	0	0	0	0
191883	0	0	0	0	0	1
2022215	0	0	1	0	0	0
450806	0	0	0	0	0	1
898880	0	0	0	0	0	1
151614	3	1	0	1	1	3
1198639	0	0	1	0	0	0
422986	0	0	1	2	0	0
25500	0	0	0	1	1	1
2135196	0	1	0	0	0	0
53887	0	1	0	0	0	0
491075	0	1	0	2	0	0
2199132	1	0	0	0	0	0
921525	0	0	0	1	0	0
2261310	0	0	0	0	1	0
905873	0	2	0	0	0	1
2281705	0	0	1	0	0	0
2247745	0	0	0	0	1	0
263573	0	1	0	0	1	0
2056367	0	0	0	1	0	0
304864	0	0	0	0	0	1
2255737	0	0	0	0	1	0
353477	0	0	1	1	0	0
146041	1	0	0	0	0	0
115404	1	1	1	1	2	2
711839	0	1	0	0	0	0
2045882	0	0	0	0	0	1
38235	0	0	1	0	1	1
1019421	0	0	0	0	0	1
1029737	0	0	0	0	0	1
206968	0	0	0	1	0	1
2022407	0	0	1	0	0	0
99752	1	0	0	0	0	0
745630	0	1	0	0	0	0
638414	1	0	0	1	0	1
893138	1	0	0	1	0	0
337825	0	0	0	0	0	1
48145	0	1	0	0	0	0
2066277	0	0	0	0	1	1
2101236	0	0	2	1	0	0
995777	0	0	0	0	0	1
185720	0	1	1	1	0	0
942773	1	0	0	0	0	0
527975	1	0	0	0	0	0
2169179	0	0	0	1	0	0
94156	0	0	1	0	1	0
779613	1	2	1	0	1	1
348757	0	0	0	0	1	0
646552	0	0	0	0	0	1
4252	0	0	0	0	1	0
2302953	0	0	0	0	0	1
2259083	0	0	0	0	1	0
941568	1	0	0	0	1	1
927121	1	0	0	0	0	0
2296006	0	0	0	0	0	1
752108	0	0	0	0	0	1
724382	0	1	0	0	0	0
359073	0	0	0	0	0	1
2188200	0	0	0	0	1	0
2203852	0	1	0	0	0	1
2031581	0	0	0	1	0	0
2043655	0	0	0	0	0	1
617166	1	0	0	0	0	0
303842	0	1	0	0	0	0
149387	1	0	0	0	0	1
75135	0	0	1	0	0	0
78504	1	0	0	0	0	0
743403	0	0	0	0	1	0
68188	0	1	1	0	1	1
255627	1	0	0	1	0	0
2275419	0	0	1	0	0	0
152988	0	0	0	0	1	0
611401	0	0	0	0	0	2
11391	1	1	1	0	1	1
1032279	0	0	0	0	1	0
917901	0	0	0	0	0	1
380321	0	1	0	1	1	0
2298233	0	0	0	0	0	1
2088378	0	1	0	0	0	0
11812	0	1	0	0	1	1
214505	0	0	0	0	1	0
318804	0	0	0	0	0	1
164472	0	1	0	0	0	0
80070	0	1	1	0	0	0
57256	1	0	1	0	0	0
810940	0	0	0	1	0	0
1122183	0	2	0	0	0	2
981837	1	0	0	0	0	0
4650	0	0	0	0	1	0
618563	0	0	0	1	0	0
2024442	0	0	1	0	0	0
241120	0	1	0	0	1	0
2142335	0	0	0	0	0	1
969617	0	0	0	1	0	0
989468	0	0	0	0	0	1
899072	0	0	0	0	0	1
186971	1	1	1	0	1	1
583375	0	1	0	0	0	0
780987	0	1	0	0	0	1
1059521	1	1	1	1	1	0
955508	0	0	0	0	1	0
221644	2	0	0	0	1	1
1023766	0	1	0	0	0	0
2165149	0	0	0	1	0	0
58822	0	1	1	0	0	0
1262008	0	0	0	0	0	1
2093098	0	1	0	0	0	0
297556	0	2	0	0	0	1
1053527	1	0	0	0	2	1
789692	0	0	0	0	0	1
2207476	0	1	0	0	0	0
444234	0	1	0	0	0	2
247237	1	1	0	1	1	0
914386	1	1	1	0	0	0
166038	1	2	0	0	0	0
604056	1	0	0	0	0	0
606681	0	0	0	1	0	1
2241436	0	0	0	0	1	0
2058425	0	1	0	1	0	1
110492	0	2	0	1	0	3
1144115	0	1	0	0	0	0
1528445	0	0	0	0	0	1
122566	1	0	0	0	0	0
276308	0	1	0	0	0	1
615194	2	0	2	0	1	1
904874	0	0	0	0	0	1
968220	0	1	0	0	0	0
2033147	0	0	0	0	0	1
286387	1	1	1	0	0	0
563332	0	0	0	1	0	0
1016833	0	1	1	0	1	0
537364	0	0	0	0	1	0
76532	0	1	0	0	0	0
422817	2	2	1	1	1	0
200396	0	0	2	0	0	1
978130	1	0	1	0	0	1
990865	1	1	0	0	0	1
1240760	0	1	0	0	0	0
2288844	0	0	0	0	0	1
297725	0	0	0	0	0	1
2254171	0	0	0	0	1	0
955677	1	1	1	0	3	1
2155070	0	1	0	0	0	0
1219512	0	0	0	0	0	1
2045690	0	0	0	0	0	1
154385	0	1	0	0	1	0
2164980	0	1	0	1	0	0
2057764	0	0	1	1	0	0
144475	0	0	0	0	1	0
2002533	0	0	0	0	1	0
2135594	0	0	1	0	0	1
540879	1	1	0	0	0	0
278249	0	2	0	0	0	0
25898	1	1	1	1	2	1
1038081	0	1	0	0	1	1
2109626	0	0	0	0	1	1
179148	0	1	0	0	1	0
1066262	0	1	1	0	0	1
263765	0	0	0	0	0	1
1046786	1	1	1	1	0	0
361784	0	0	1	2	0	0
486730	1	1	0	0	0	0
200190	0	1	0	0	0	0
997812	1	2	1	0	1	1
1020626	0	1	0	0	0	0
1338693	0	1	0	0	1	0
2058909	0	0	0	1	0	0
175633	1	0	1	0	0	2
555964	1	0	0	0	0	0
731942	1	0	0	0	0	0
452578	0	0	0	0	1	0
2148813	0	0	0	0	0	1
165554	0	0	0	0	0	2
152819	0	1	1	0	0	0
2097612	0	1	0	0	0	0
148989	0	0	1	1	0	0
690820	1	1	1	0	0	1
1026199	0	0	0	2	1	0
10730	1	0	0	0	1	0
810771	0	1	0	0	0	0
35287	0	0	0	2	2	2
45603	1	0	0	0	0	0
1045183	0	0	0	0	0	1
477135	0	0	0	0	0	2
61255	0	0	1	0	1	0
2087296	1	0	0	0	0	0
1059329	2	1	0	0	1	0
1061748	2	1	1	1	1	2
178942	3	2	2	0	1	3
82503	0	0	0	1	1	0
847210	0	1	0	0	0	1
832019	0	0	0	0	1	0
1512109	0	2	0	1	0	1
724803	0	0	0	1	1	1
840048	0	0	0	2	0	0
940231	0	1	0	0	0	0
710694	0	0	1	0	0	0
2292468	0	0	0	0	0	1
382548	0	0	0	0	1	0
52742	0	1	0	0	0	0
1144513	0	0	0	0	1	0
2057343	0	0	0	1	0	0
620790	0	0	0	0	0	1
398200	0	1	0	0	0	0
1062638	0	0	0	0	2	0
21899	0	0	0	0	0	1
624620	0	0	0	1	1	0
854157	0	0	1	1	0	0
182772	0	1	0	0	0	2
2080157	0	1	0	0	1	0
999378	0	0	0	0	1	0
813227	1	0	0	0	0	0
161524	0	1	0	1	1	1
2301181	0	0	0	0	0	1
417905	0	0	0	1	0	1
723237	1	0	0	0	0	0
191485	0	1	0	0	1	1
507809	0	0	0	0	1	0
1063122	0	1	0	0	0	0
269736	1	1	0	0	0	0
376952	1	0	0	0	0	0
2164004	0	0	0	1	0	0
983703	0	0	0	0	1	0
268654	0	1	0	0	1	0
1028655	1	0	0	0	1	0
53226	0	0	0	0	1	0
2055116	0	0	0	1	0	0
910954	0	1	1	1	0	0
54308	0	1	1	0	0	1
2128455	0	0	0	0	1	0
2254655	0	0	0	0	1	1
2029148	0	0	0	0	0	1
1229107	1	0	0	0	0	0
1371196	1	0	0	0	0	0
134880	0	0	2	0	0	1
110323	0	0	0	0	2	0
3107	1	0	0	1	0	0
876487	0	1	0	2	0	0
837784	0	1	2	0	0	1
2044800	0	0	1	0	0	1
1004951	0	1	0	0	0	2
400656	0	1	0	0	0	0
663286	0	1	1	1	0	1
40007	0	0	0	0	0	1
473826	1	0	0	1	0	0
2132969	0	0	1	0	1	0
1097105	0	0	0	1	0	0
24355	0	0	1	0	1	1
131571	2	1	0	0	0	1
2196905	0	0	0	0	0	1
1023935	0	1	0	0	0	0
816536	1	0	0	1	1	0
905358	0	0	0	1	1	0
2149703	0	1	0	0	0	1
2023552	1	0	0	0	0	0
996922	0	3	0	2	0	1
1041874	1	0	0	0	0	0
140276	0	0	0	0	0	1
2123735	0	0	0	0	1	0
529057	0	2	0	0	0	0
87209	0	0	0	0	1	1
31978	0	1	1	0	1	0
1023972	0	1	0	0	0	0
885192	1	0	0	0	0	1
702473	1	0	0	0	0	0
856805	0	0	0	0	1	0
141166	1	2	1	0	1	1
2098694	0	1	0	0	0	0
2085959	1	1	1	0	1	2
2212159	0	1	0	0	0	0
799118	0	1	0	0	0	0
108457	0	1	0	0	0	0
237811	0	0	1	0	0	0
18553	0	0	0	0	0	1
2149895	0	0	0	0	0	1
153901	0	0	0	0	1	0
940715	0	0	0	0	0	1
2250862	0	0	0	0	1	0
46940	0	0	0	1	1	0
2128249	0	0	1	0	1	0
102463	0	0	0	1	1	1
92384	0	0	0	0	1	0
1060666	0	0	1	0	0	2
514756	0	0	1	1	1	1
2002304	1	0	1	1	1	2
1481266	0	0	0	0	0	1
106891	1	2	1	0	1	2
93950	2	1	1	1	1	1
2293550	0	0	0	0	0	1
1071343	1	0	2	0	0	1
381466	0	0	0	0	1	0
917011	0	0	0	0	1	0
2081239	0	0	0	0	1	0
700907	0	1	0	0	1	0
2026008	0	0	1	0	0	0
151843	0	1	0	0	0	0
1358859	0	1	1	1	1	0
1039418	0	0	0	0	0	1
175149	1	0	1	1	1	2
535798	0	0	0	0	0	1
981439	0	0	0	0	0	1
1007407	0	1	1	2	1	0
878053	0	0	0	0	0	1
183854	0	0	0	0	0	1
51660	1	1	1	1	1	1
2032002	0	0	0	0	1	0
259059	2	2	2	2	1	1
129705	0	0	0	0	0	1
709612	0	0	0	0	1	0
1061556	0	1	0	0	0	0
655463	0	1	0	0	0	0
2085069	1	0	0	0	0	0
467540	1	0	0	0	1	0
16987	0	2	1	0	0	3
65769	0	0	1	0	0	0
2135388	0	0	1	0	0	0
2293358	0	0	0	0	0	1
456863	0	2	0	0	0	0
779842	0	1	0	0	0	0
2260649	0	0	0	0	1	0
157694	0	2	0	1	0	0
42065	1	0	0	1	0	1
744969	0	0	0	0	1	0
2044545	0	0	0	0	0	1
59967	0	0	0	0	1	0
944745	0	0	1	1	0	0
87017	1	0	0	0	0	0
854349	0	1	0	0	0	0
995946	0	0	0	0	1	0
751710	1	0	0	1	0	0
2197795	1	0	0	0	0	0
580066	1	0	0	0	0	0
183662	0	0	0	1	1	0
310944	0	1	1	0	1	0
591719	0	1	0	0	0	0
1006517	1	1	0	0	0	0
1340067	0	0	1	0	0	1
31494	1	0	0	1	2	0
2005842	0	0	0	0	1	1
30412	2	0	1	1	0	1
457945	2	2	1	1	1	2
195315	0	0	0	0	1	3
1545010	0	1	1	1	0	1
1081914	0	0	1	0	0	0
82297	0	0	0	1	0	1
686592	0	1	0	0	0	0
974698	0	2	0	0	0	1
64395	0	0	0	0	1	0
730462	1	2	0	1	1	2
289696	0	1	0	0	0	1
1019060	1	0	0	0	0	1
370895	1	0	0	0	0	0
1280608	0	1	0	0	0	0
108265	0	1	0	0	1	0
2127565	0	0	0	0	1	0
270712	0	1	0	0	0	0
612967	0	0	0	0	0	1
216563	0	0	0	0	2	0
973616	1	0	0	0	0	0
2246142	0	0	0	0	1	0
2119942	0	0	0	0	1	1
2037661	0	0	0	0	0	1
524145	0	1	1	0	0	1
10246	0	0	0	1	0	1
2128647	0	0	1	0	1	1
2038743	0	0	0	0	0	1
81215	0	1	1	0	2	1
2092892	0	1	0	0	0	0
964911	0	0	0	0	1	0
2065793	0	0	1	0	0	1
109347	0	1	0	1	0	1
1027765	0	1	0	0	0	0
316746	0	0	1	0	0	2
120940	0	0	0	0	1	0
243974	2	0	0	1	2	1
900337	1	0	0	1	0	0
1282174	1	0	0	0	0	0
215587	2	1	0	0	0	0
296835	0	1	0	0	0	0
935886	0	0	0	0	1	0
368668	0	0	1	0	0	0
117691	0	0	0	0	0	1
805690	1	0	0	0	0	0
981585	0	0	0	0	0	1
2093207	0	1	0	0	0	0
777303	0	0	0	0	0	1
572950	0	0	1	0	0	0
2149388	0	0	0	0	0	1
537401	0	0	0	1	0	0
2040346	0	0	0	0	1	1
483876	0	0	1	0	0	1
2139902	0	0	0	0	0	1
1003806	0	1	0	0	0	0
431015	0	1	0	0	1	0
1147378	1	0	0	0	0	2
113801	1	1	0	0	0	0
487766	1	0	0	0	0	0
791604	0	0	1	0	0	1
452263	0	1	1	0	1	2
558649	0	0	0	0	1	0
2053058	0	0	0	0	0	1
2166606	0	0	0	1	0	0
578500	0	0	0	0	1	0
982558	0	1	0	1	1	0
673857	0	2	0	0	0	1
1007032	0	1	0	0	0	0
2259000	0	0	0	0	1	0
99692	1	1	0	1	1	1
583123	0	0	1	0	0	1
914638	1	0	0	0	0	0
2033207	0	0	0	0	0	1
907476	0	0	1	1	0	0
418303	0	0	0	1	0	0
767130	0	1	0	0	0	0
871973	0	0	0	0	0	1
2199023	1	0	0	0	0	0
2298270	0	0	0	0	0	1
128056	1	0	1	1	1	0
72702	0	0	1	0	0	0
222534	1	1	0	0	0	1
995694	0	0	0	0	2	2
75195	0	2	2	0	1	2
830874	0	0	0	1	0	0
1377107	0	0	0	0	0	1
354559	0	0	0	1	0	0
35493	1	0	1	1	1	0
156443	0	0	1	0	0	1
2022324	0	0	1	0	0	0
110744	0	0	0	0	1	1
502067	0	0	0	0	0	1
554928	0	0	0	0	1	1
2029317	0	0	1	0	0	0
1490655	0	1	1	0	0	2
25583	0	0	0	1	0	2
1024081	0	1	0	0	1	1
685195	1	2	0	0	1	1
978382	0	1	0	0	0	0
254339	0	1	0	0	0	0
985784	1	0	0	0	0	0
286470	2	1	2	0	1	2
464025	1	0	0	0	0	2
942833	0	0	0	1	0	1
864834	0	1	0	0	0	1
2135279	0	0	1	0	0	0
325199	0	0	0	0	0	2
211651	0	0	0	0	1	1
2118485	0	0	0	0	1	0
314834	0	0	2	1	1	0
2071959	1	0	2	0	0	1
826938	0	0	1	0	0	0
2061594	0	0	0	0	0	1
1398355	0	1	0	0	0	0
1243445	0	0	0	1	0	0
1182927	0	1	0	0	0	1
304924	0	1	0	0	0	1
1012488	0	0	1	0	0	1
843586	0	1	0	0	0	0
386172	0	0	0	0	0	1
2156527	0	0	1	0	0	0
375807	0	1	0	0	0	0
974446	0	1	0	0	0	0
56741	0	0	1	0	0	1
914469	0	1	0	0	0	0
2199192	1	0	0	0	0	0
816573	1	2	0	0	0	1
2166892	0	0	0	1	0	0
106808	0	0	0	0	0	1
2277022	0	0	1	0	0	0
67106	0	1	0	0	0	0
2280440	0	0	1	0	0	0
964536	0	0	0	0	1	0
177691	0	1	0	0	0	0
957280	1	0	1	1	1	0
124684	1	1	1	0	2	2
205932	2	0	0	1	1	2
1179870	1	0	0	0	0	1
656353	0	1	0	0	0	0
868206	1	0	0	0	0	0
1650	0	1	1	0	0	0
850894	0	0	0	0	1	0
924642	1	0	0	0	0	0
765733	0	0	0	1	0	0
1066577	1	1	0	0	0	0
453660	0	0	0	0	0	1
15642	0	1	0	0	0	0
85560	0	1	0	0	0	0
1044101	1	1	0	0	1	0
2259192	0	0	0	0	1	0
427271	0	0	0	0	0	1
121109	0	0	1	0	0	0
2102862	0	1	1	0	0	1
61086	0	1	0	0	1	0
985329	0	0	0	0	1	1
991240	0	0	0	0	0	2
568868	0	1	0	0	0	1
2008215	0	0	1	0	0	1
68248	0	1	0	0	0	0
312063	0	0	2	0	0	0
2170782	0	0	0	1	0	0
283931	1	1	1	0	0	2
677601	0	0	0	0	0	1
643641	0	0	0	1	0	0
950141	0	1	0	0	0	0
1232370	0	0	0	0	1	0
523146	0	1	0	0	0	0
2138050	1	0	1	0	0	0
2004651	0	0	0	0	1	0
702413	1	0	0	0	0	0
1464784	0	0	0	0	0	1
1051240	0	1	0	0	0	0
668115	1	1	2	1	1	0
28354	0	0	2	1	0	0
2085899	0	0	0	0	1	0
314665	0	0	2	0	0	0
1065349	1	1	0	2	2	0
2104090	0	0	0	0	1	0
2213132	0	1	0	0	0	0
39838	0	0	0	0	0	1
886082	1	0	0	0	2	0
1006577	0	0	0	1	0	0
2038949	0	0	0	1	0	1
1017915	0	1	0	0	0	1
2022155	0	0	1	0	0	0
25752	1	2	2	0	0	3
933178	0	0	0	0	1	1
2152760	0	0	0	0	0	1
1334156	1	0	0	0	0	0
1031074	0	2	0	1	1	1
2216696	0	0	1	0	0	0
2213278	0	1	0	0	0	0
949826	0	0	0	1	0	0
770187	0	1	0	0	0	0
780097	1	0	0	1	0	1
2004843	0	1	2	0	1	1
547935	1	1	0	0	0	0
275395	2	1	1	0	2	0
107000	0	1	0	0	1	0
2097406	0	1	0	0	0	0
808229	0	1	0	0	0	1
1539929	0	0	0	0	0	1
537856	0	1	0	0	0	0
43064	0	0	0	1	0	0
2145358	1	0	0	0	0	1
160187	1	0	0	0	0	0
2132594	0	0	0	0	1	1
945890	0	1	1	0	0	2
1049073	1	0	0	0	0	0
582954	0	1	0	0	0	0
357161	1	0	0	0	0	0
1120411	0	1	0	0	1	1
830682	0	0	0	1	1	0
927496	0	1	0	0	1	0
2086068	1	0	0	0	0	0
1201118	0	0	0	0	0	1
448688	1	0	0	0	0	0
565642	0	0	0	0	1	0
399826	0	0	1	0	0	0
2291131	0	0	0	0	0	1
1008744	0	0	0	0	0	1
928578	0	0	0	0	1	0
180230	0	0	0	0	0	1
949972	0	1	0	0	0	0
872142	2	1	0	0	2	1
197542	1	1	2	0	0	2
777664	1	1	0	2	2	0
2146586	0	0	0	1	0	1
2026091	0	0	1	0	2	1
1531299	0	0	0	0	0	1
2124110	0	0	0	0	1	0
734999	1	0	0	0	0	0
184853	0	1	1	2	2	1
911930	1	0	0	0	0	0
2294549	0	0	0	0	0	1
1432198	0	0	1	1	0	0
240207	0	3	1	1	2	2
570265	0	0	0	1	0	0
296643	0	0	0	0	1	0
21816	0	0	0	0	0	1
241289	2	0	1	1	0	0
1098708	0	0	0	0	1	2
1174537	0	0	1	1	0	0
279932	1	0	0	0	0	0
769732	0	0	0	1	1	0
1070321	0	0	0	0	1	2
741345	0	1	0	2	0	1
731859	0	1	0	0	1	0
159151	0	1	0	1	1	0
982836	2	2	1	1	0	0
1009634	1	0	1	0	0	1
115029	0	1	0	0	0	0
2138651	0	0	1	0	0	0
2009297	0	0	1	1	0	0
653860	0	1	0	0	0	0
618394	1	0	0	0	0	0
237150	0	1	0	0	0	0
2171864	0	0	0	1	0	0
2060652	0	0	0	1	0	0
86642	0	0	0	0	1	0
783214	2	0	1	2	0	1
721780	3	2	0	0	2	2
600999	0	1	0	0	0	0
1453901	0	1	0	0	0	0
550474	1	0	1	0	0	1
340536	1	2	0	0	0	1
1281859	0	0	0	0	0	1
50203	0	1	0	0	0	0
639559	0	1	0	0	0	0
632612	2	0	0	1	0	1
2290095	0	0	0	0	0	1
181266	0	0	0	1	0	1
2091979	0	1	0	0	0	0
703495	1	0	0	1	0	0
55029	0	0	1	1	0	0
1429404	0	0	1	0	0	0
657750	0	0	0	0	1	0
522064	0	0	0	0	1	0
961588	0	1	0	0	0	0
753107	0	0	1	1	0	0
248319	0	0	0	0	0	1
474739	1	0	0	0	0	0
1520138	0	0	0	0	1	0
319288	0	0	0	1	0	0
258684	0	0	0	1	0	0
